squads_player_id;squads_tournament_id;squads_team_id;squads_shirt_number;squads_position_name;players_family_name;players_given_name;players_birth_date;players_female;players_goal_keeper;players_defender;players_midfielder;players_forward
P-86570;WC-1962;T-09;22;goal keeper;Castilho;Carlos José;1927-11-27;0;1;0;0;0
P-86570;WC-1950;T-09;0;goal keeper;Castilho;Carlos José;1927-11-27;0;1;0;0;0
P-86570;WC-1958;T-09;1;goal keeper;Castilho;Carlos José;1927-11-27;0;1;0;0;0
P-86570;WC-1954;T-09;1;goal keeper;Castilho;Carlos José;1927-11-27;0;1;0;0;0
P-86608;WC-1986;T-10;3;defender;Arabov;Nikolay;1953-02-21;0;0;1;0;0
P-86625;WC-2010;T-11;14;defender;Chedjou;Aurélien;1985-06-20;0;0;1;0;0
P-86625;WC-2014;T-11;14;defender;Chedjou;Aurélien;1985-06-20;0;0;1;0;0
P-86644;WC-2022;T-47;26;midfielder;Jabrane;Yahya;1991-06-18;0;0;0;1;0
P-86650;WC-2006;T-81;7;forward;Shevchenko;Andriy;1976-09-29;0;0;0;0;1
P-86677;WC-1990;T-72;7;midfielder;Aleinikov;Sergei;1961-11-07;0;0;0;1;0
P-86677;WC-1986;T-72;20;midfielder;Aleinikov;Sergei;1961-11-07;0;0;0;1;0
P-86679;WC-1982;T-27;12;defender;Osorto;Francisco;1957-03-20;0;0;1;0;0
P-86688;WC-2019;T-64;5;defender;Beattie;Jen;1991-05-13;1;0;1;0;0
P-86721;WC-1966;T-30;12;defender;Djorkaeff;Jean;1939-10-27;0;0;1;0;0
P-86728;WC-2006;T-78;3;defender;John;Avery;1975-06-18;0;0;1;0;0
P-86766;WC-1990;T-83;12;defender;Krumpe;Paul;1963-03-04;0;0;1;0;0
P-86777;WC-1982;T-36;9;forward;Tör?csik;András;1955-05-01;0;0;0;0;1
P-86777;WC-1978;T-36;9;forward;Tör?csik;András;1955-05-01;0;0;0;0;1
P-86786;WC-1958;T-03;17;defender;Delgado;José Ramón;1935-08-25;0;0;1;0;0
P-86786;WC-1962;T-03;2;defender;Delgado;José Ramón;1935-08-25;0;0;1;0;0
P-86801;WC-1994;T-33;3;defender;Kolitsidakis;Thanasis;1966-11-20;0;0;1;0;0
P-86811;WC-2006;T-57;10;midfielder;Szymkowiak;Miros?aw;1976-11-12;0;0;0;1;0
P-86813;WC-1954;T-28;11;forward;Finney;Tom;1922-04-05;0;0;0;0;1
P-86813;WC-1958;T-28;11;forward;Finney;Tom;1922-04-05;0;0;0;0;1
P-86813;WC-1950;T-28;0;forward;Finney;Tom;1922-04-05;0;0;0;0;1
P-86817;WC-1986;T-84;2;defender;Gutiérrez;Nelson;1962-04-13;0;0;1;0;0
P-86817;WC-1990;T-84;2;defender;Gutiérrez;Nelson;1962-04-13;0;0;1;0;0
P-86826;WC-1986;T-72;10;defender;Kuznetsov;Oleh;1963-03-22;0;0;1;0;0
P-86826;WC-1990;T-72;4;defender;Kuznetsov;Oleh;1963-03-22;0;0;1;0;0
P-86830;WC-2015;T-25;7;defender;Rodríguez;Ingrid;1991-11-24;1;0;1;0;0
P-86842;WC-2019;T-71;9;midfielder;Moon;Mi-ra;1992-02-28;1;0;0;1;0
P-86843;WC-1958;T-55;20;forward;Aveiro;José Raúl;1936-07-18;0;0;0;0;1
P-86871;WC-2022;T-73;6;midfielder;Llorente;Marcos;1995-01-30;0;0;0;1;0
P-86878;WC-2022;T-84;7;midfielder;de la Cruz;Nicolás;1997-06-01;0;0;0;1;0
P-86882;WC-2015;T-44;11;forward;Ohno;Shinobu;1984-01-23;1;0;0;0;1
P-86882;WC-2011;T-44;11;forward;Ohno;Shinobu;1984-01-23;1;0;0;0;1
P-86882;WC-2007;T-44;18;forward;Ohno;Shinobu;1984-01-23;1;0;0;0;1
P-86883;WC-2015;T-25;20;forward;Pesántes;Denise;1988-01-14;1;0;0;0;1
P-86884;WC-1998;T-06;4;defender;Vidovi?;Gordan;1968-06-23;0;0;1;0;0
P-86899;WC-1986;T-57;17;forward;Zgutczy?ski;Andrzej;1958-01-01;0;0;0;0;1
P-86900;WC-1982;T-06;4;defender;Meeuws;Walter;1951-07-11;0;0;1;0;0
P-86909;WC-2022;T-44;14;midfielder;Ito;Junya;1993-03-09;0;0;0;1;0
P-86920;WC-2022;T-30;24;defender;Konaté;Ibrahima;1999-05-25;0;0;1;0;0
P-86931;WC-1970;T-74;7;midfielder;Larsson;Bo;1944-05-05;0;0;0;1;1
P-86931;WC-1974;T-74;7;midfielder;Larsson;Bo;1944-05-05;0;0;0;1;1
P-86931;WC-1978;T-74;8;forward;Larsson;Bo;1944-05-05;0;0;0;1;1
P-86932;WC-1930;T-84;0;defender;Tejera;Domingo;1899-07-27;0;0;1;0;0
P-86937;WC-2022;T-65;7;forward;Jackson;Nicolas;2001-06-20;0;0;0;0;1
P-86942;WC-1978;T-09;20;forward;Dinamite;Roberto;1954-04-13;0;0;0;0;1
P-86942;WC-1982;T-09;20;forward;Dinamite;Roberto;1954-04-13;0;0;0;0;1
P-86943;WC-2006;T-25;21;forward;Tenorio;Carlos;1979-05-14;0;0;0;0;1
P-86943;WC-2002;T-25;18;forward;Tenorio;Carlos;1979-05-14;0;0;0;0;1
P-86951;WC-2022;T-85;10;midfielder;Ramsey;Aaron;1990-12-26;0;0;0;1;0
P-86965;WC-1999;T-12;19;goal keeper;Haz;Melanie;1975-11-26;1;1;0;0;0
P-86989;WC-2019;T-41;20;defender;Tucceri Cimini;Linda;1991-04-04;1;0;1;0;0
P-87003;WC-2022;T-58;19;defender;Mendes;Nuno;2002-06-19;0;0;1;0;0
P-87008;WC-2018;T-09;10;forward;Neymar;not applicable;1992-02-05;0;0;0;0;1
P-87008;WC-2014;T-09;10;forward;Neymar;not applicable;1992-02-05;0;0;0;0;1
P-87008;WC-2022;T-09;10;forward;Neymar;not applicable;1992-02-05;0;0;0;0;1
P-87015;WC-1991;T-44;2;defender;Honda;Midori;1961-11-16;1;0;1;0;0
P-87016;WC-2002;T-25;21;midfielder;Sánchez;Wellington;1974-06-19;0;0;0;1;0
P-87023;WC-1966;T-72;20;forward;Markarov;Eduard;1942-06-20;0;0;0;0;1
P-87029;WC-1995;T-12;11;midfielder;Caron;Annie;1964-06-05;1;0;0;1;0
P-87036;WC-1990;T-60;21;midfielder;McLoughlin;Alan;1967-04-20;0;0;0;1;0
P-87036;WC-1994;T-60;19;midfielder;McLoughlin;Alan;1967-04-20;0;0;0;1;0
P-87039;WC-2006;T-67;21;forward;Ljuboja;Danijel;1978-09-04;0;0;0;0;1
P-87058;WC-1974;T-64;5;defender;Holton;Jim;1951-04-11;0;0;1;0;0
P-87059;WC-1998;T-47;14;forward;Bassir;Salaheddine;1972-09-05;0;0;0;0;1
P-87073;WC-1950;T-74;0;forward;Sundqvist;Stig;1922-07-19;0;0;0;0;1
P-87112;WC-1994;T-46;19;forward;Salvador;Luis Miguel;1968-02-26;0;0;0;0;1
P-87114;WC-2006;T-63;20;forward;Al-Qahtani;Yasser;1982-10-10;0;0;0;0;1
P-87116;WC-1958;T-52;13;forward;Casey;Tommy;1930-03-11;0;0;0;0;1
P-87139;WC-1958;T-64;8;midfielder;Turnbull;Eddie;1923-04-12;0;0;0;1;0
P-87143;WC-1962;T-28;19;forward;Peacock;Alan;1937-10-29;0;0;0;0;1
P-87169;WC-2022;T-71;9;forward;Gue-sung;Cho;1998-01-25;0;0;0;0;1
P-87187;WC-2006;T-18;13;defender;Tomas;Stjepan;1976-03-06;0;0;1;0;0
P-87187;WC-2002;T-18;4;defender;Tomas;Stjepan;1976-03-06;0;0;1;0;0
P-87190;WC-2022;T-85;3;defender;Williams;Neco;2001-04-13;0;0;1;0;0
P-87191;WC-1986;T-47;1;goal keeper;Zaki;Badou;1959-04-02;0;1;0;0;0
P-87197;WC-1986;T-71;15;defender;Yoo;Byung-ok;1964-03-02;0;0;1;0;0
P-87199;WC-2018;T-47;18;midfielder;Harit;Amine;1997-06-18;0;0;0;1;0
P-87203;WC-1966;T-51;8;forward;Pak;Seung-zin;1941-01-11;0;0;0;0;1
P-87205;WC-2002;T-84;19;defender;Bizera;Joe;1980-05-17;0;0;1;0;0
P-87214;WC-1934;T-06;0;midfielder;Simons;René;1904-04-10;0;0;0;1;0
P-87217;WC-1995;T-04;15;midfielder;Lembryk;Kim;1966-02-19;1;0;0;1;0
P-87221;WC-2006;T-75;11;forward;Streller;Marco;1981-06-18;0;0;0;0;1
P-87223;WC-2006;T-09;18;midfielder;Mineiro;not applicable;1975-08-02;0;0;0;1;0
P-87229;WC-2002;T-46;13;midfielder;Mercado;Sigifredo;1968-12-21;0;0;0;1;0
P-87231;WC-1994;T-41;11;midfielder;Albertini;Demetrio;1971-08-23;0;0;0;1;0
P-87231;WC-1998;T-41;9;midfielder;Albertini;Demetrio;1971-08-23;0;0;0;1;0
P-87249;WC-1962;T-16;6;defender;Calle;Ignacio;1931-08-21;0;0;1;0;0
P-87255;WC-2007;T-12;5;midfielder;Neil;Andrea;1971-10-26;1;0;1;1;0
P-87255;WC-1995;T-12;5;defender;Neil;Andrea;1971-10-26;1;0;1;1;0
P-87255;WC-1999;T-12;5;defender;Neil;Andrea;1971-10-26;1;0;1;1;0
P-87255;WC-2003;T-12;5;midfielder;Neil;Andrea;1971-10-26;1;0;1;1;0
P-87263;WC-1995;T-74;11;forward;Kalte;Ulrika;1970-05-19;1;0;0;0;1
P-87266;WC-2018;T-09;21;forward;Taison;not applicable;1988-01-13;0;0;0;0;1
P-87284;WC-2022;T-63;5;defender;Al-Bulaihi;Ali;1989-11-21;0;0;1;0;0
P-87284;WC-2018;T-63;4;defender;Al-Bulaihi;Ali;1989-11-21;0;0;1;0;0
P-87288;WC-1962;T-72;13;forward;Gusarov;Gennadi;1937-03-11;0;0;0;0;1
P-87288;WC-1958;T-72;19;forward;Gusarov;Gennadi;1937-03-11;0;0;0;0;1
P-87303;WC-2015;T-42;3;defender;Coulibaly;Djelika;1984-02-22;1;0;1;0;0
P-87315;WC-1998;T-05;17;midfielder;Mählich;Roman;1971-09-17;0;0;0;1;0
P-87316;WC-2010;T-84;19;defender;Scotti;Andrés;1975-12-14;0;0;1;0;0
P-87338;WC-1991;T-09;7;midfielder;Pelézinha;not applicable;1964-03-12;1;0;0;1;0
P-87363;WC-1962;T-13;9;forward;Landa;Honorino;1942-06-01;0;0;0;0;1
P-87363;WC-1966;T-13;11;forward;Landa;Honorino;1942-06-01;0;0;0;0;1
P-87388;WC-1970;T-09;14;defender;Baldocchi;not applicable;1946-03-14;0;0;1;0;0
P-87405;WC-1934;T-75;0;midfielder;Jaccard;Fernand;1907-10-08;0;0;0;1;0
P-87406;WC-1954;T-46;12;goal keeper;Mota;Salvador;1922-11-30;0;1;0;0;0
P-87409;WC-2022;T-47;13;midfielder;Chair;Ilias;1997-10-30;0;0;0;1;0
P-87412;WC-1998;T-22;14;midfielder;Wieghorst;Morten;1971-02-25;0;0;0;1;0
P-87413;WC-2011;T-50;2;midfielder;Kalu;Rebecca;1990-06-12;1;0;0;1;0
P-87420;WC-1958;T-52;19;defender;Graham;Len;1925-10-17;0;0;1;0;0
P-87449;WC-2014;T-09;4;defender;Luiz;David;1987-04-22;0;0;1;0;0
P-87452;WC-1950;T-74;0;forward;Rydell;Ingvar;1922-05-07;0;0;0;0;1
P-87458;WC-1994;T-03;22;goal keeper;Scoponi;Norberto;1961-01-13;0;1;0;0;0
P-87474;WC-1934;T-05;0;forward;Schall;Anton;1907-06-22;0;0;0;0;1
P-87484;WC-2015;T-17;2;defender;Guillén;Gabriela;1992-03-01;1;0;1;0;0
P-87492;WC-2007;T-04;14;midfielder;McCallum;Collette;1986-03-26;1;0;0;1;0
P-87492;WC-2011;T-04;14;midfielder;McCallum;Collette;1986-03-26;1;0;0;1;0
P-87506;WC-1974;T-88;9;midfielder;Kembo Uba-Kembo;Jean;1947-12-27;0;0;0;1;0
P-87514;WC-2022;T-71;18;midfielder;Kang-in;Lee;2001-02-19;0;0;0;1;0
P-87531;WC-1934;T-73;0;defender;Quincoces;Jacinto;1905-07-17;0;0;1;0;0
P-87532;WC-2019;T-43;14;defender;Blackwood;Deneisha;1997-03-07;1;0;1;0;0
P-87563;WC-1994;T-33;19;midfielder;Kofidis;Savvas;1961-03-21;0;0;0;1;0
P-87569;WC-2022;T-63;16;midfielder;Al-Najei;Sami;1997-02-07;0;0;0;1;0
P-87575;WC-1986;T-47;11;forward;Merry;Mustafa;1958-04-21;0;0;0;0;1
P-87592;WC-2006;T-46;20;midfielder;García;Rafael;1974-08-14;0;0;0;1;0
P-87592;WC-2002;T-46;3;midfielder;García;Rafael;1974-08-14;0;0;0;1;0
P-87604;WC-2006;T-44;21;defender;Kaji;Akira;1980-01-13;0;0;1;0;0
P-87631;WC-1970;T-40;4;midfielder;Primo;David;1946-05-05;0;0;0;1;0
P-87641;WC-1986;T-58;18;defender;Sobrinho;Luís;1961-05-05;0;0;1;0;0
P-87653;WC-1990;T-17;17;midfielder;Myers;Roy;1969-04-13;0;0;0;1;0
P-87661;WC-2014;T-28;12;defender;Smalling;Chris;1989-11-22;0;0;1;0;0
P-87668;WC-1998;T-22;18;forward;Møller;Peter;1972-03-23;0;0;0;0;1
P-87702;WC-2002;T-79;12;defender;Bouzaiene;Raouf;1970-08-16;0;0;1;0;0
P-87723;WC-1974;T-64;20;forward;Morgan;Willie;1944-10-02;0;0;0;0;1
P-87726;WC-1986;T-30;22;goal keeper;Rust;Albert;1953-10-10;0;1;0;0;0
P-87730;WC-1950;T-87;0;forward;Ognjanov;Tihomir;1927-03-02;0;0;0;0;1
P-87730;WC-1954;T-87;7;forward;Ognjanov;Tihomir;1927-03-02;0;0;0;0;1
P-87740;WC-1934;T-26;0;midfielder;Bakhati;Mohammed;not available;0;0;0;1;0
P-87744;WC-1974;T-09;2;defender;Pereira;Luís;1949-06-21;0;0;1;0;0
P-87745;WC-2019;T-76;1;goal keeper;Waraporn;Boonsing;1990-02-16;1;1;0;0;0
P-87745;WC-2015;T-76;1;goal keeper;Waraporn;Boonsing;1990-02-16;1;1;0;0;0
P-87749;WC-1999;T-41;19;midfielder;Pallotti;Alessandra;1974-09-07;1;0;0;1;0
P-87765;WC-2010;T-83;5;defender;Onyewu;Oguchi;1982-05-13;0;0;1;0;0
P-87765;WC-2006;T-83;22;defender;Onyewu;Oguchi;1982-05-13;0;0;1;0;0
P-87767;WC-1978;T-73;15;forward;Marañón;not applicable;1948-07-23;0;0;0;0;1
P-87777;WC-1954;T-71;18;forward;Choi;Yung-keun;1923-02-08;0;0;0;0;1
P-87785;WC-2011;T-04;9;forward;Foord;Caitlin;1994-11-11;1;0;0;0;1
P-87785;WC-2015;T-04;9;forward;Foord;Caitlin;1994-11-11;1;0;0;0;1
P-87785;WC-2019;T-04;9;forward;Foord;Caitlin;1994-11-11;1;0;0;0;1
P-87786;WC-2022;T-38;14;midfielder;Ghoddos;Saman;1993-09-06;0;0;0;1;1
P-87786;WC-2018;T-38;14;forward;Ghoddos;Saman;1993-09-06;0;0;0;1;1
P-87788;WC-1974;T-24;10;forward;Kreische;Hans-Jürgen;1947-07-19;0;0;0;0;1
P-87796;WC-2002;T-55;8;midfielder;Alvarenga;Guido;1970-08-24;0;0;0;1;0
P-87801;WC-1970;T-27;18;defender;Castro;Guillermo;1940-06-25;0;0;1;0;0
P-87803;WC-1958;T-52;21;defender;Hamill;Tommy;1933-07-10;0;0;1;0;0
P-87807;WC-1962;T-46;14;midfielder;Romero;Pedro;1937-04-12;0;0;0;1;0
P-87810;WC-1962;T-09;9;forward;Coutinho;not applicable;1943-06-11;0;0;0;0;1
P-87821;WC-1986;T-28;14;defender;Fenwick;Terry;1959-11-17;0;0;1;0;0
P-87822;WC-1974;T-34;21;goal keeper;Piquant;Wilner;1949-10-12;0;1;0;0;0
P-87826;WC-1950;T-74;0;defender;Johansson;Gunnar;1924-02-29;0;0;1;0;0
P-87829;WC-1950;T-83;0;forward;Wolanin;Adam;1919-11-13;0;0;0;0;1
P-87830;WC-1998;T-31;5;defender;Helmer;Thomas;1965-04-21;0;0;1;0;0
P-87830;WC-1994;T-31;5;defender;Helmer;Thomas;1965-04-21;0;0;1;0;0
P-87850;WC-2015;T-17;17;forward;Villalobos;Karla;1986-07-16;1;0;0;0;1
P-87852;WC-2018;T-04;19;defender;Risdon;Josh;1992-07-27;0;0;1;0;0
P-87859;WC-2010;T-55;21;defender;Alcaraz;Antolín;1982-07-30;0;0;1;0;0
P-87958;WC-2022;T-73;15;defender;Guillamón;Hugo;2000-01-31;0;0;1;0;0
P-87968;WC-1998;T-11;19;midfielder;Mahouvé;Marcel;1973-01-16;0;0;0;1;0
P-87975;WC-1982;T-06;18;forward;Mommens;Raymond;1958-12-27;0;0;0;0;1
P-87975;WC-1986;T-06;17;forward;Mommens;Raymond;1958-12-27;0;0;0;0;1
P-87995;WC-1994;T-61;3;defender;Prodan;Daniel;1972-03-23;0;0;1;0;0
P-88002;WC-1990;T-41;22;goal keeper;Pagliuca;Gianluca;1966-12-18;0;1;0;0;0
P-88002;WC-1998;T-41;12;goal keeper;Pagliuca;Gianluca;1966-12-18;0;1;0;0;0
P-88002;WC-1994;T-41;1;goal keeper;Pagliuca;Gianluca;1966-12-18;0;1;0;0;0
P-88006;WC-1978;T-64;2;defender;Jardine;Sandy;1948-12-31;0;0;1;0;0
P-88006;WC-1974;T-64;2;defender;Jardine;Sandy;1948-12-31;0;0;1;0;0
P-88012;WC-1986;T-52;11;forward;Stewart;Ian;1961-09-10;0;0;0;0;1
P-88041;WC-1994;T-63;12;forward;Al-Jaber;Sami;1972-12-11;0;0;0;0;1
P-88041;WC-1998;T-63;9;forward;Al-Jaber;Sami;1972-12-11;0;0;0;0;1
P-88041;WC-2002;T-63;9;forward;Al-Jaber;Sami;1972-12-11;0;0;0;0;1
P-88041;WC-2006;T-63;9;forward;Al-Jaber;Sami;1972-12-11;0;0;0;0;1
P-88043;WC-2006;T-83;5;midfielder;O'Brien;John;1977-08-29;0;0;0;1;0
P-88043;WC-2002;T-83;5;midfielder;O'Brien;John;1977-08-29;0;0;0;1;0
P-88070;WC-1982;T-06;21;forward;Czerniatynski;Alexandre;1960-07-28;0;0;0;0;1
P-88070;WC-1994;T-06;11;forward;Czerniatynski;Alexandre;1960-07-28;0;0;0;0;1
P-88077;WC-2011;T-51;8;midfielder;Kim;Su-gyong;1995-01-04;1;0;0;1;0
P-88081;WC-1966;T-51;19;defender;Kim;Yung-kil;1944-01-29;0;0;1;0;0
P-88088;WC-1974;T-87;11;forward;Džaji?;Dragan;1946-05-30;0;0;0;0;1
P-88101;WC-2010;T-58;16;midfielder;Meireles;Raul;1983-03-17;0;0;0;1;0
P-88101;WC-2014;T-58;16;midfielder;Meireles;Raul;1983-03-17;0;0;0;1;0
P-88108;WC-1982;T-49;8;midfielder;Cole;Duncan;1958-07-12;0;0;0;1;0
P-88110;WC-1954;T-28;16;midfielder;Quixall;Albert;1933-08-09;0;0;0;1;0
P-88114;WC-1990;T-83;10;forward;Vermes;Peter;1966-11-21;0;0;0;0;1
P-88147;WC-1938;T-09;0;forward;Niginho;not applicable;1912-02-12;0;0;0;0;1
P-88148;WC-2010;T-31;9;forward;Kießling;Stefan;1984-01-25;0;0;0;0;1
P-88160;WC-2010;T-35;15;forward;Martínez;Walter;1982-03-29;0;0;0;0;1
P-88171;WC-2006;T-02;8;midfielder;Macanga;André;1978-05-14;0;0;0;1;0
P-88192;WC-1990;T-48;13;defender;Rutjes;Graeme;1960-03-26;0;0;1;0;0
P-88196;WC-1982;T-35;22;goal keeper;Steward;Jimmy;1946-12-09;0;1;0;0;0
P-88203;WC-2002;T-03;5;midfielder;Almeyda;Matías;1973-12-21;0;0;0;1;0
P-88203;WC-1998;T-03;5;midfielder;Almeyda;Matías;1973-12-21;0;0;0;1;0
P-88221;WC-1954;T-80;17;defender;Erdem;Naci;1931-01-28;0;0;1;0;0
P-88232;WC-2019;T-31;3;defender;Hendrich;Kathrin;1992-04-06;1;0;1;0;0
P-88235;WC-1930;T-13;0;midfielder;Coddou;Arturo;1905-01-14;0;0;0;1;0
P-88263;WC-2006;T-41;12;goal keeper;Peruzzi;Angelo;1970-02-16;0;1;0;0;0
P-88273;WC-2022;T-04;4;defender;Rowles;Kye;1998-06-24;0;0;1;0;0
P-88284;WC-1954;T-46;2;defender;López;Narciso;1928-08-18;0;0;1;0;0
P-88328;WC-1958;T-55;16;forward;Lezcano;Claudio;not available;0;0;0;0;1
P-88340;WC-1998;T-48;17;forward;van Hooijdonk;Pierre;1969-11-29;0;0;0;0;1
P-88346;WC-1962;T-21;14;forward;Mašek;Václav;1941-03-21;0;0;0;0;1
P-88360;WC-2022;T-71;22;midfielder;Chang-hoon;Kwon;1994-06-30;0;0;0;1;0
P-88370;WC-2010;T-83;11;midfielder;Holden;Stuart;1985-08-01;0;0;0;1;0
P-88386;WC-2019;T-53;22;forward;Nautnes;Emilie;1999-01-13;1;0;0;0;1
P-88416;WC-1934;T-75;0;forward;Kielholz;Leopold;1911-06-09;0;0;0;0;1
P-88416;WC-1938;T-75;0;forward;Kielholz;Leopold;1911-06-09;0;0;0;0;1
P-88425;WC-1974;T-74;14;midfielder;Tapper;Staffan;1948-07-10;0;0;0;1;0
P-88425;WC-1978;T-74;6;midfielder;Tapper;Staffan;1948-07-10;0;0;0;1;0
P-88428;WC-2002;T-46;10;forward;Blanco;Cuauhtémoc;1973-01-17;0;0;0;0;1
P-88428;WC-1998;T-46;11;forward;Blanco;Cuauhtémoc;1973-01-17;0;0;0;0;1
P-88428;WC-2010;T-46;10;forward;Blanco;Cuauhtémoc;1973-01-17;0;0;0;0;1
P-88433;WC-2022;T-73;9;midfielder;Gavi;not applicable;2004-08-05;0;0;0;1;0
P-88434;WC-1954;T-06;21;midfielder;Van Steen;Jean;1929-06-02;0;0;0;1;0
P-88467;WC-1978;T-41;9;midfielder;Antognoni;Giancarlo;1954-04-01;0;0;0;1;0
P-88467;WC-1982;T-41;9;midfielder;Antognoni;Giancarlo;1954-04-01;0;0;0;1;0
P-88468;WC-2011;T-53;20;defender;Ryland;Ingrid;1989-05-29;1;0;1;0;0
P-88474;WC-1954;T-06;1;goal keeper;Gernaey;Léopold;1927-02-25;0;1;0;0;0
P-88482;WC-1974;T-24;5;defender;Fritsche;Joachim;1951-10-28;0;0;1;0;0
P-88486;WC-1994;T-62;14;midfielder;Korneev;Igor;1967-09-04;0;0;0;1;0
P-88492;WC-1978;T-38;16;forward;Nouraei;Nasser;1956-07-09;0;0;0;0;1
P-88506;WC-1990;T-09;3;defender;Gomes;Ricardo;1964-12-13;0;0;1;0;0
P-88510;WC-1994;T-10;2;defender;Kremenliev;Emil;1969-08-13;0;0;1;0;0
P-88523;WC-2019;T-76;21;midfielder;Kanjana;Sungngoen;1986-09-21;1;0;0;1;0
P-88523;WC-2015;T-76;21;midfielder;Kanjana;Sungngoen;1986-09-21;1;0;0;1;0
P-88526;WC-1978;T-36;16;midfielder;Halász;István;1951-10-12;0;0;0;1;0
P-88529;WC-2022;T-71;2;defender;Jong-gyu;Yoon;1998-03-20;0;0;1;0;0
P-88535;WC-1986;T-01;2;defender;Guendouz;Mahmoud;1953-02-24;0;0;1;0;0
P-88535;WC-1982;T-01;2;defender;Guendouz;Mahmoud;1953-02-24;0;0;1;0;0
P-88592;WC-2018;T-56;7;midfielder;Hurtado;Paolo;1990-07-27;0;0;0;1;0
P-88598;WC-1982;T-45;12;midfielder;Al-Suwayed;Yussef;1958-09-20;0;0;0;1;0
P-88607;WC-1982;T-45;10;forward;Al-Anberi;Abdulaziz;1954-01-03;0;0;0;0;1
P-88622;WC-2003;T-14;15;midfielder;Ren;Liping;1978-10-21;1;0;0;1;0
P-88639;WC-1962;T-10;21;forward;Panayotov;Panayot;1930-12-30;0;0;0;0;1
P-88653;WC-1986;T-36;10;midfielder;Détári;Lajos;1963-04-24;0;0;0;1;0
P-88661;WC-1986;T-58;17;midfielder;Diamantino;not applicable;1959-08-03;0;0;0;1;0
P-88673;WC-2015;T-50;10;forward;Dike;Courtney;1995-02-03;1;0;0;0;1
P-88680;WC-2010;T-68;16;defender;?urica;Ján;1981-12-10;0;0;1;0;0
P-88697;WC-2007;T-28;19;midfielder;Exley;Vicky;1975-10-22;1;0;0;1;0
P-88704;WC-1998;T-70;11;midfielder;Mkhalele;Helman;1969-10-20;0;0;0;1;0
P-88715;WC-2022;T-06;13;goal keeper;Casteels;Koen;1992-06-25;0;1;0;0;0
P-88715;WC-2018;T-06;13;goal keeper;Casteels;Koen;1992-06-25;0;1;0;0;0
P-88716;WC-2002;T-06;19;midfielder;Thijs;Bernd;1978-06-28;0;0;0;1;0
P-88728;WC-1970;T-28;7;forward;Lee;Francis;1944-04-29;0;0;0;0;1
P-88732;WC-2014;T-11;7;midfielder;N'Guémo;Landry;1985-11-28;0;0;0;1;0
P-88732;WC-2010;T-11;7;midfielder;N'Guémo;Landry;1985-11-28;0;0;0;1;0
P-88739;WC-1966;T-36;8;midfielder;Varga;Zoltán;1945-01-01;0;0;0;1;0
P-88749;WC-1991;T-22;13;forward;Thychosen;Annette;1968-08-30;1;0;0;0;1
P-88751;WC-2010;T-84;21;forward;Fernández;Sebastián;1985-05-23;0;0;0;0;1
P-88758;WC-1954;T-28;8;forward;Broadis;Ivor;1922-12-18;0;0;0;0;1
P-88800;WC-2002;T-58;11;midfielder;Conceição;Sérgio;1974-11-15;0;0;0;1;0
P-88804;WC-1962;T-10;2;defender;Rakarov;Kiril;1932-05-24;0;0;1;0;0
P-88814;WC-2014;T-17;19;defender;Miller;Roy;1984-11-24;0;0;1;0;0
P-88818;WC-2018;T-79;5;defender;Haddadi;Oussama;1992-01-28;0;0;1;0;0
P-88830;WC-2006;T-78;14;forward;John;Stern;1976-10-30;0;0;0;0;1
P-88846;WC-1954;T-80;5;midfielder;Zeybek;Çetin;1932-09-12;0;0;0;1;0
P-88851;WC-2010;T-66;22;midfielder;Kuzmanovi?;Zdravko;1987-09-22;0;0;0;1;0
P-88857;WC-1970;T-21;5;defender;Horváth;Alexander;1938-12-28;0;0;1;0;0
P-88863;WC-2006;T-41;5;defender;Cannavaro;Fabio;1973-09-13;0;0;1;0;0
P-88863;WC-2002;T-41;5;defender;Cannavaro;Fabio;1973-09-13;0;0;1;0;0
P-88863;WC-1998;T-41;4;defender;Cannavaro;Fabio;1973-09-13;0;0;1;0;0
P-88863;WC-2010;T-41;5;defender;Cannavaro;Fabio;1973-09-13;0;0;1;0;0
P-88869;WC-2022;T-47;22;goal keeper;Tagnaouti;Ahmed Reda;1996-04-05;0;1;0;0;0
P-88869;WC-2018;T-47;22;goal keeper;Tagnaouti;Ahmed Reda;1996-04-05;0;1;0;0;0
P-88871;WC-1986;T-39;11;forward;Hameed;Rahim;1963-05-23;0;0;0;0;1
P-88896;WC-2014;T-17;18;goal keeper;Pemberton;Patrick;1982-04-24;0;1;0;0;0
P-88896;WC-2018;T-17;18;goal keeper;Pemberton;Patrick;1982-04-24;0;1;0;0;0
P-88898;WC-2019;T-70;20;goal keeper;Swart;Kaylin;1994-09-30;1;1;0;0;0
P-88899;WC-2006;T-55;23;forward;Cuevas;Nelson;1980-01-10;0;0;0;0;1
P-88899;WC-2002;T-55;23;forward;Cuevas;Nelson;1980-01-10;0;0;0;0;1
P-88903;WC-1982;T-06;5;defender;Renquin;Michel;1955-11-03;0;0;1;0;0
P-88903;WC-1986;T-06;5;defender;Renquin;Michel;1955-11-03;0;0;1;0;0
P-88921;WC-1998;T-79;18;forward;Ben Slimane;Mehdi;1974-01-01;0;0;0;0;1
P-88928;WC-2022;T-65;20;forward;Dieng;Bamba;2000-03-23;0;0;0;0;1
